"","name","price","rating","votes_cnt","subzone","lat","lng","kuchnia1","n","lng_utm","lat_utm"
"1845","Restauracja dzienna, Grochów",100,3.4,8,"praga-po³udnie",52.250509,21.066886,"Miêdzynarodowa",1,504566.08504681,5788903.23947002
"1846","Restauracja viadomo, Grochów",60,2.9,12,"praga-po³udnie",52.248582,21.06342,"Pizza",1,504329.660350846,5788688.69121001
"1847","Restauracja figa z makiem, Saska Kêpa",50,3.1,4,"praga-po³udnie",52.236148,21.061565,"Kawiarnia",1,504204.195072403,5787305.58014774
"1848","Restauracja night pizza factory, Goc³aw",70,3.4,13,"praga-po³udnie",52.236561,21.107016,"Pizza",1,507307.917167496,5787355.12673399
"1849","Restauracja antonio pizza pasta, Grochów",75,3.1,6,"praga-po³udnie",52.240248,21.085335,"Pizza",2,505826.880745587,5787763.25724532
"1850","Restauracja le rendez vous, Saska Kêpa",100,3.3,12,"praga-po³udnie",52.232596,21.05906,"Francuska",1,504033.453779131,5786910.35850145
"1851","Restauracja italiano vero, Goc³aw",90,3.4,8,"praga-po³udnie",52.230051,21.076025,"W³oska",1,505192.361164299,5786628.36493148
"1852","Restauracja costa coffee, Goc³aw",40,3,4,"praga-po³udnie",52.23306,21.10689,"Kawiarnia",1,507299.88716701,5786965.7074225
"1853","Restauracja parnik, Goc³aw",40,3.4,10,"praga-po³udnie",52.239509,21.100718,"Chiñska",2,506877.383273853,5787682.40851936
"1854","Restauracja kebab sahten, Grochów",35,3.4,9,"praga-po³udnie",52.237198,21.087888,"Kebab",1,506001.617137818,5787424.22218347
"1855","Restauracja organic coffee, Grochów",45,3.3,6,"praga-po³udnie",52.24652,21.0673,"Kawiarnia",2,504594.759513952,5788459.57897242
"1856","Restauracja madagaskar, Grochów",30,NA,0,"praga-po³udnie",52.244696,21.092812,"Kawiarnia",1,506336.794723773,5788258.62426328
"1857","Restauracja wiatrak, Grochów",20,3.3,12,"praga-po³udnie",52.245133,21.082387,"Kebab",1,505624.966493995,5788306.37027453
"1858","Restauracja saska g?ba, Saska Kêpa",120,2.8,11,"praga-po³udnie",52.227227,21.063352,"Polska",2,504327.094286949,5786313.42723345
"1859","Restauracja pizza hut, Saska Kêpa",80,3,7,"praga-po³udnie",52.231662,21.058026,"Pizza",1,503962.920780257,5786806.41522501
"1860","Restauracja rurki z bit¹ œmietan¹ rondo wiatraczna, Grochów",30,3.6,10,"praga-po³udnie",52.245449,21.085457,"Desery",1,505834.529037009,5788341.76088879
"1861","Restauracja taco, Saska Kêpa",80,3.4,7,"praga-po³udnie",52.228196,21.062536,"Meksykañska",1,504271.266539858,5786421.157944
"1862","Restauracja obiadek, Saska Kêpa",45,3,8,"praga-po³udnie",52.230552,21.062613,"Polska",1,504276.299343394,5786683.21372495
"1863","Restauracja biesiadowo, Goc³aw",60,2.8,12,"praga-po³udnie",52.236601,21.112164,"Pizza",1,507659.457208592,5787360.10739379
"1864","Restauracja thaifun, Grochów",40,3.3,7,"praga-po³udnie",52.246496,21.068039,"Chiñska",1,504645.215614449,5788456.95662614
"1865","Restauracja warszawa praha, Grochów",40,3.3,9,"praga-po³udnie",52.231924,21.006727,"Czeska",1,500459.421849992,5786833.99178822
"1866","Restauracja kebab u syryjczyka, Grochów",40,NA,0,"praga-po³udnie",52.248929,21.098552,"Kebab",1,506728.056246984,5788729.96766034
"1867","Restauracja irena, Saska Kêpa",40,3.1,6,"praga-po³udnie",52.226315,21.05958,"Kawiarnia",2,504069.540998076,5786211.7696167
"1868","Restauracja melody lody naturalne, Saska Kêpa",20,3.5,8,"praga-po³udnie",52.236493,21.053048,"Desery",2,503622.551998485,5787343.49369557
"1869","Restauracja es epresso, Saska Kêpa",40,NA,0,"praga-po³udnie",52.237376,21.051821,"Kawiarnia",2,503538.692169027,5787441.64680903
"1870","Restauracja da grasso, Grochów",80,3.2,6,"praga-po³udnie",52.245368,21.089933,"Pizza",1,506140.13656166,5788333.121275
"1871","Restauracja portowa, Saska Kêpa",110,NA,0,"praga-po³udnie",52.221603,21.065673,"Europejska",1,504486.190893747,5785688.02719255
"1872","Restauracja leniwa klucha, Grochów",50,2.9,6,"praga-po³udnie",52.243303,21.077895,"Polska",1,505318.494353266,5788102.48486842
"1873","Restauracja sweet time, Goc³aw",60,NA,0,"praga-po³udnie",52.228361,21.092283,"Desery",1,506302.990373559,5786441.68022172
"1874","Restauracja mivi, Goc³aw",30,3.1,9,"praga-po³udnie",52.224922,21.092387,"Wietnamska",1,506310.581170141,5786059.17923636
"1875","Restauracja kfc, Saska Kêpa",30,NA,0,"praga-po³udnie",52.231662,21.058026,"Fast Food",1,503962.920780257,5786806.41522501
"1876","Restauracja pizza na placu, Goc³aw",60,3.1,6,"praga-po³udnie",52.242917,21.10179,"Pizza",1,506950.050814647,5788061.57369695
"1877","Restauracja lunchownia, Goc³aw",50,3.1,4,"praga-po³udnie",52.231924,21.006727,"Polska",1,500459.421849992,5786833.99178822
"1878","Restauracja gusto dominium, Saska Kêpa",80,3,5,"praga-po³udnie",52.232467,21.055574,"Pizza",1,503795.391317374,5786895.82191911
"1879","Restauracja pizzeria piselli, Goc³aw",80,3.3,6,"praga-po³udnie",52.231924,21.006727,"W³oska",2,500459.421849992,5786833.99178822
"1880","Restauracja la cocotte saska, Saska Kêpa",100,2.9,4,"praga-po³udnie",52.236409,21.063503,"Francuska",2,504336.51316326,5787334.72466445
"1881","Restauracja cukiernia sowa, Goc³aw",40,3.4,7,"praga-po³udnie",52.23271,21.09502,"Desery",2,506489.295115183,5786925.64876838
"1882","Restauracja zielony smok, Goc³aw",35,3.2,7,"praga-po³udnie",52.227414,21.095523,"Chiñska",1,506524.423292329,5786336.63481351
"1883","Restauracja sen pszczo³y, Grochów",70,NA,0,"praga-po³udnie",52.245719,21.067103,"Drinki",2,504581.39227243,5788370.47327483
"1884","Restauracja psotne babki, Grochów",40,NA,0,"praga-po³udnie",52.250837,21.080363,"Desery",2,505486.0744724,5788940.6568978
"1885","Restauracja zaœcianek, Grochów",40,NA,0,"praga-po³udnie",52.249397,21.070395,"Polska",1,504805.752946897,5788779.78132767
"1886","Restauracja saska bistro, Goc³aw",45,NA,0,"praga-po³udnie",52.231924,21.006727,"Polska",1,500459.421849992,5786833.99178822
"1887","Restauracja may may, Goc³aw",50,3,5,"praga-po³udnie",52.234152,21.078336,"Wietnamska",2,505349.704998808,5787084.67584557
"1888","Restauracja cukiernia cieœlikowski, Grochów",40,NA,0,"praga-po³udnie",52.24712,21.08546,"Desery",1,505834.51467402,5788527.62226312
"1889","Restauracja sushi kushi, Goc³aw",100,NA,0,"praga-po³udnie",52.24712,21.08546,"Sushi",1,505834.51467402,5788527.62226312
"1890","Restauracja costa coffee, Goc³aw",40,NA,0,"praga-po³udnie",52.23271,21.09502,"Kawiarnia",1,506489.295115183,5786925.64876838
"1891","Restauracja carte dor, Goc³aw",30,NA,0,"praga-po³udnie",52.23306,21.10689,"Lodziarnia",3,507299.88716701,5786965.7074225
"1892","Restauracja explosion, Goc³aw",55,3,6,"praga-po³udnie",52.221534,21.085423,"Drinki",1,505835.342747001,5785681.75856853
"1893","Restauracja la barraca, Grochów",80,NA,0,"praga-po³udnie",52.251052,21.075526,"Polska",2,505155.846117055,5788964.21564238
"1894","Restauracja dominos pizza, Goc³aw",70,3.1,6,"praga-po³udnie",52.230624,21.084923,"Pizza",1,505800.002659963,5786692.77282825
"1895","Restauracja kawiarnia w klubie kultury, Saska Kêpa",45,NA,0,"praga-po³udnie",52.225487,21.060105,"Kawiarnia",1,504105.476859933,5786119.70316798
"1896","Restauracja freshpoint, Goc³aw",40,NA,0,"praga-po³udnie",52.23306,21.10689,"Fast Food",1,507299.88716701,5786965.7074225
"1897","Restauracja sushiroll, Saska Kêpa",50,NA,0,"praga-po³udnie",52.234281,21.053833,"Sushi",1,503676.340969019,5787097.498434
"1898","Restauracja skaryszanka, Grochów",40,NA,0,"praga-po³udnie",52.1674,21.01727,"Kawiarnia",1,501181.16746957,5779657.32365313
"1899","Restauracja kebab antalya, Goc³aw",30,NA,0,"praga-po³udnie",52.23658,21.106277,"Kebab",1,507257.449191936,5787357.16579487
"1900","Restauracja kosmiczna pizza, Grochów",60,3.1,5,"praga-po³udnie",52.243183,21.09982,"Pizza",1,506815.501793976,5788090.97308973
"1901","Restauracja cafe libo, Grochów",60,NA,0,"praga-po³udnie",52.244349,21.083645,"Polska",1,505710.956989984,5788219.26633746
"1902","Restauracja pod kogutem, Goc³aw",45,NA,0,"praga-po³udnie",52.2367,21.105339,"Polska",1,507193.375618832,5787370.41955681
"1903","Restauracja u beci, Grochów",40,NA,0,"praga-po³udnie",52.242363,21.079963,"Polska",2,505459.808055648,5787998.08487116
"1904","Restauracja subway, Goc³aw",40,3.2,4,"praga-po³udnie",52.23271,21.09502,"Fast Food",1,506489.295115183,5786925.64876838
"1905","Restauracja pub w grzybkach, Grochów",40,NA,0,"praga-po³udnie",52.242811,21.08324,"Przek¹ski",1,505683.501654396,5788048.16669782
"1906","Restauracja scena sushi, Grochów",100,3.2,4,"praga-po³udnie",52.231924,21.006727,"Sushi",2,500459.421849992,5786833.99178822
"1907","Restauracja gaba garcons, Saska Kêpa",50,NA,0,"praga-po³udnie",52.229927,21.056595,"Desery",2,503865.3404587,5786613.35873667
"1908","Restauracja organic zielone oko, Saska Kêpa",60,NA,0,"praga-po³udnie",52.231814,21.058913,"Zdrowe jedzenie",3,504023.485234936,5786823.37063144
"1909","Restauracja pub margo, Goc³aw",50,NA,0,"praga-po³udnie",52.236947,21.111982,"Polska",1,507646.969330994,5787398.5728161
"1910","Restauracja bar anh tuan, Saska Kêpa",40,NA,0,"praga-po³udnie",52.231581,21.055849,"Azjatycka",1,503814.248201987,5786797.28902423
"1911","Restauracja kebab guru, Goc³aw",30,NA,0,"praga-po³udnie",52.227808,21.09686,"Kebab",1,506615.684643296,5786380.57948724
"1912","Restauracja nocna wy¿erka, Grochów",80,NA,0,"praga-po³udnie",52.245623,21.104547,"Pizza",2,507137.859896657,5788362.82311932
"1913","Restauracja kebab casablanca, Grochów",35,NA,0,"praga-po³udnie",52.247437,21.18947,"Kebab",1,512935.375808917,5788576.35161131
"1914","Restauracja kofi brand, Grochów",30,NA,0,"praga-po³udnie",52.27314,21.03825,"Kawiarnia",1,502609.871617908,5791419.01780577
"1915","Restauracja marcowy zaj¹c, Grochów",80,NA,0,"praga-po³udnie",52.1674,21.01727,"Miêdzynarodowa",1,501181.16746957,5779657.32365313
"1916","Restauracja telepizza, Goc³aw",60,NA,0,"praga-po³udnie",52.236682,21.122427,"Pizza",1,508360.281660259,5787370.25104395
"1917","Restauracja panda handroll, Goc³aw",30,3.1,4,"praga-po³udnie",52.23162,21.104817,"Sushi",1,507158.546504107,5786805.33348171
"1918","Restauracja bar alpejski, Saska Kêpa",60,NA,0,"praga-po³udnie",52.239235,21.063302,"Polska",1,504322.512667606,5787649.04112474
"1919","Restauracja hao hao, Grochów",40,NA,0,"praga-po³udnie",52.243671,21.094109,"Wietnamska",3,506425.496206372,5788144.73034066
"1920","Restauracja temperatura, Goc³aw",40,NA,0,"praga-po³udnie",52.240003,21.104222,"Kawiarnia",1,507116.569775051,5787737.69312775
"1921","Restauracja lenabar, Goc³aw",55,NA,0,"praga-po³udnie",52.231924,21.006727,"Europejska",2,500459.421849992,5786833.99178822
"1922","Restauracja open air, Goc³aw",80,NA,0,"praga-po³udnie",52.231119,21.086215,"Pizza",2,505888.177129675,5786747.93446224
"1923","Restauracja freeze me, Goc³aw",40,NA,0,"praga-po³udnie",52.23306,21.10689,"Zdrowe jedzenie",1,507299.88716701,5786965.7074225
"1924","Restauracja tigôn, Grochów",40,NA,0,"praga-po³udnie",52.236647,21.085276,"Azjatycka",1,505823.323361477,5787362.72285256
"1925","Restauracja hand roll tsuru sushi, Goc³aw",50,NA,0,"praga-po³udnie",52.232623,21.094373,"Sushi",1,506445.121512066,5786915.91426976
"1926","Restauracja marla, Grochów",40,NA,0,"praga-po³udnie",52.239747,21.092021,"Polska",1,506283.487701238,5787708.0909573
"1927","Restauracja grochowianka, Grochów",30,NA,0,"praga-po³udnie",52.245882,21.079619,"Polska",1,505435.889993172,5788389.46841166
"1928","Restauracja no i co, Grochów",40,NA,0,"praga-po³udnie",52.247746,21.062879,"Kawiarnia",1,504292.807166959,5788595.67280205
"1929","Restauracja wok wiet, Goc³aw",50,NA,0,"praga-po³udnie",52.240676,21.102088,"Wietnamska",1,506970.748877276,5787812.34173676
"1930","Restauracja bistro 53, Grochów",40,NA,0,"praga-po³udnie",52.238039,21.079607,"Kawiarnia",2,505436.028964445,5787517.11093226
"1931","Restauracja ma³pka pompka, Grochów",80,NA,0,"praga-po³udnie",52.243146,21.083249,"Miêdzynarodowa",1,505684.073357321,5788085.42859178
"1932","Restauracja osteria, Grochów",80,NA,0,"praga-po³udnie",52.247745,21.100747,"Pizza",2,506878.089973564,5788598.48035083
"1933","Restauracja kuchnia tygryska, Grochów",50,NA,0,"praga-po³udnie",52.24752,21.06611,"Polska",1,504513.413417889,5788570.73170166
"1934","Restauracja mózg, Grochów",30,NA,0,"praga-po³udnie",52.247131,21.048305,"Drinki",1,503297.872447473,5788526.50456726
"1935","Restauracja galeria wypieków, Saska Kêpa",30,NA,0,"praga-po³udnie",52.231924,21.006727,"Piekarnia",2,500459.421849992,5786833.99178822
"1936","Restauracja saigon, Grochów",40,NA,0,"praga-po³udnie",52.244227,21.095156,"Wietnamska",3,506496.901184408,5788206.66614425
"1937","Restauracja kebab palace, Grochów",40,NA,0,"praga-po³udnie",52.248822,21.045461,"Turecka",2,503103.589277587,5788714.464723
"1938","Restauracja star kebab tandoori grill, Goc³aw",50,NA,0,"praga-po³udnie",52.241979,21.10269,"Kebab",2,507011.649128535,5787957.32908791
"1939","Restauracja trio, Goc³aw",60,NA,0,"praga-po³udnie",52.234152,21.078336,"Polska",1,505349.704998808,5787084.67584557
"1940","Restauracja bismillah kebab, Grochów",30,NA,0,"praga-po³udnie",52.248454,21.046625,"Kebab",1,503183.081039682,5788673.58347447
"1941","Restauracja kebab kardamon, Grochów",40,NA,0,"praga-po³udnie",52.245542,21.084378,"Kebab",2,505760.84888256,5788352.01871944
"1942","Restauracja stacja smaku, Grochów",40,NA,0,"praga-po³udnie",52.250117,21.11061,"Polska",1,507551.043102639,5788863.29400072
"1943","Restauracja popieprzona pieprzem, Goc³aw",50,NA,0,"praga-po³udnie",52.236911,21.112092,"Polska",1,507654.487145064,5787394.58024558
"1944","Restauracja orion, Saska Kêpa",40,NA,0,"praga-po³udnie",52.225372,21.068061,"Polska",1,504648.92403018,5786107.39248108
"1945","Restauracja kulinarny duet, Goc³aw",50,NA,0,"praga-po³udnie",52.240676,21.102088,"Polska",1,506970.748877276,5787812.34173676
"1946","Restauracja bistro wiatrak, Grochów",50,NA,0,"praga-po³udnie",52.245449,21.085457,"Polska",1,505834.529037009,5788341.76088879
"1947","Restauracja bar pod kufelkiem, Grochów",40,NA,0,"praga-po³udnie",52.247957,21.045524,"Przek¹ski",1,503107.950683932,5788618.2555922
"1948","Restauracja narodowa, Grochów",100,NA,0,"praga-po³udnie",52.243378,21.087802,"Polska",1,505994.911665987,5788111.60022968
"1949","Restauracja przy rynku, Goc³aw",40,NA,0,"praga-po³udnie",52.241501,21.102654,"Polska",1,507009.266367322,5787904.1589138
"1950","Restauracja herbaciany kot, Grochów",40,NA,0,"praga-po³udnie",52.243414,21.085004,"Kawiarnia",2,505803.866221587,5788115.37664564
"1951","Restauracja kaczka w buraczkach, Grochów",50,NA,0,"praga-po³udnie",52.243146,21.083249,"Polska",1,505684.073357321,5788085.42859178
"1952","Restauracja kebab express, Saska Kêpa",40,NA,0,"praga-po³udnie",52.226495,21.066724,"Kebab",1,504557.484935237,5786232.21562519
"1953","Restauracja bar express, Grochów",30,NA,0,"praga-po³udnie",52.245187,21.081937,"Przek¹ski",1,505594.235990509,5788312.34172416
"1954","Restauracja ma³a gastronomia, Grochów",30,NA,0,"praga-po³udnie",52.239405,21.080055,"Polska",1,505466.453175663,5787669.08118771
"1955","Restauracja sweet home, Saska Kêpa",30,NA,0,"praga-po³udnie",52.224202,21.066856,"Kawiarnia",2,504566.736231224,5785977.18018468
"1956","Restauracja wolna przestrzeñ, Grochów",40,NA,0,"praga-po³udnie",52.249036,21.083071,"Kawiarnia",1,505671.168883479,5788740.54453942
"1957","Restauracja viet tay, Goc³aw",40,NA,0,"praga-po³udnie",52.23859,21.120131,"Azjatycka",1,508203.14095178,5787582.21035579
"1958","Restauracja chillout cafe, Grochów",40,NA,0,"praga-po³udnie",52.247687,21.100278,"Kawiarnia",2,506846.079849355,5788591.98474374
"1959","Restauracja smaczny dom, Grochów",30,NA,0,"praga-po³udnie",52.2529,21.08263,"Desery",2,505640.572196398,5789170.2934826
"1960","Restauracja korona, Grochów",40,NA,0,"praga-po³udnie",52.247957,21.045524,"Polska",2,503107.950683932,5788618.2555922
"1961","Restauracja bac lieu, Goc³aw",50,NA,0,"praga-po³udnie",52.229785,21.095401,"Chiñska",2,506515.743336718,5786600.34340121
"1962","Restauracja boska praga, Praga Pó³noc",100,4.3,123,"praga-pó³noc",52.250451,21.033275,"Europejska",2,502271.576780703,5788895.20248083
"1963","Restauracja artbistro stalowa52, Praga Pó³noc",130,4.3,115,"praga-pó³noc",52.261567,21.044782,"Europejska",3,503056.358312486,5790132.03263338
"1964","Restauracja pyzy flaki gor¹ce, Praga Pó³noc",40,4.4,109,"praga-pó³noc",52.253079,21.04097,"Polska",1,502796.724286264,5789187.77777229
"1965","Restauracja le cedre, Praga Pó³noc",130,4,173,"praga-pó³noc",52.2527,21.03101,"Libañska",1,502116.84549752,5789145.28480031
"1966","Restauracja skamiejka, Praga Pó³noc",55,4.2,86,"praga-pó³noc",52.25502,21.04695,"Rosyjska",1,503204.795536853,5789403.91830758
"1967","Restauracja bazar, Praga Pó³noc",110,3.8,65,"praga-pó³noc",52.26303,21.021737,"Polska",3,501483.495055977,5790294.03692267
"1968","Restauracja boska w³oska, Praga Pó³noc",100,4.1,49,"praga-pó³noc",52.255718,21.042424,"Pizza",2,502895.806440364,5789481.36469634
"1969","Restauracja pausa w³oska, Praga Pó³noc",110,3.6,75,"praga-pó³noc",52.253105,21.038395,"W³oska",1,502620.946215966,5789190.57342752
"1970","Restauracja w oparach absurdu, Praga Pó³noc",50,4,78,"praga-pó³noc",52.252717,21.039049,"Polska",2,502665.613274555,5789147.44096116
"1971","Restauracja centrum zarz¹dzania œwiatem, Praga Pó³noc",70,4,63,"praga-pó³noc",52.251066,21.035279,"Œródziemnomorska",2,502408.350080482,5788963.67216761
"1972","Restauracja na ¿arty, Praga Pó³noc",100,3.9,44,"praga-pó³noc",52.253261,21.040544,"Amerykañska",3,502767.633035081,5789208.00484649
"1973","Restauracja rusa³ka, Praga Pó³noc",45,3.9,45,"praga-pó³noc",52.252373,21.030628,"Polska",1,502090.784284254,5789108.90227319
"1974","Restauracja naprzeciw, Praga Pó³noc",100,3.7,32,"praga-pó³noc",52.252818,21.04032,"Europejska",3,502752.36966362,5789158.72246975
"1975","Restauracja balbar, Praga Pó³noc",50,3.4,35,"praga-pó³noc",52.253132,21.039448,"Zdrowe jedzenie",1,502692.825197195,5789193.61518414
"1976","Restauracja mucha nie siada, Praga Pó³noc",65,3.7,49,"praga-pó³noc",52.254353,21.044786,"Polska",3,503057.127288449,5789329.6359447
"1977","Restauracja szynk praski, Praga Pó³noc",110,3.7,34,"praga-pó³noc",52.260625,21.041682,"Polska",1,502844.8445134,5790027.12980651
"1978","Restauracja czerwony rower, Praga Pó³noc",20,3.9,23,"praga-pó³noc",52.256414,21.033756,"Polska",1,502304.104115014,5789558.46814348
"1979","Restauracja jad³oteka, Praga Pó³noc",36,3.4,27,"praga-pó³noc",52.255862,21.033063,"Miêdzynarodowa",1,502256.82960434,5789497.04864144
"1980","Restauracja ³ysy pingwin, Praga Pó³noc",60,3.7,37,"praga-pó³noc",52.253347,21.040008,"Fast Food",2,502731.039078363,5789217.55008658
"1981","Restauracja zak³ad mi?sny, Praga Pó³noc",72,3.7,31,"praga-pó³noc",52.257681,21.038418,"Europejska",2,502622.246391551,5789699.55214822
"1982","Restauracja 4 pokoje, Praga Pó³noc",40,3.5,27,"praga-pó³noc",52.257086,21.037436,"Kawiarnia",1,502555.253518161,5789633.33656729
"1983","Restauracja caffee bistro galeria sztuki, Praga Pó³noc",70,3.6,14,"praga-pó³noc",52.253607,21.040363,"Europejska",3,502755.256093384,5789246.48271464
"1984","Restauracja pierwsza liga, Praga Pó³noc",90,3.4,27,"praga-pó³noc",52.25164,21.035567,"Polska",2,502427.979300373,5789027.52642666
